 auto1, xcor1, auto2, xcor2
        51        48        64        64
        75        66        74        84
        64        71        79        72
        82        65        57        69
        72        61        54        63
        59        64        63        66
        61        59        58        75
        84        62        75        73
        59        66        72        58
        76        63        55        68
        74        65        56        64
        65        64        61        64
        63        67        71        61
        87        70        66        69
        49        63        69        64
        66        73        44        59
        59        67        79        70
        77        60        68        64
        83        54        67        55
        66        72        67        47
        69        63        65        64
        69        76        67        55
        70        70        69        69
        79        73        51        50
        66        58        67        69
        63        76        69        58
        76        68        67        77
        60        60        56        70
        67        69        58        72
        71        63        70        63
        69        68        69        46
        81        61        71        76
        45        75        69        71
        70        56        76        73
        69        67        54        64
        77        60        59        59
        77        78        65        65
        67        66        69        60
        70        59        65        61
        64        63        68        60
        78        62        57        56
        63        71        75        55
        67        65        66        81
        76        51        60        79
        69        70        51        62
        68        63        82        73
        70        77        62        60
        64        63        64        67
        65        59        73        75
        67        67        67        69
        60        55        64        47
        81        64        66        49
        62        63        58        59
        57        63        61        66
        67        74        65        79
        67        65        56        61
        60        83        72        54
        70        63        51        73
        76        67        63        72
        60        70        75        74
        64        67        74        72
        68        71        56        66
        68        51        68        69
        63        74        61        75
        71        66        75        60
        60        85        72        65
        67        59        68        55
        75        82        48        67
        50        55        65        74
        72        66        66        71
        80        64        70        61
        72        66        58        60
        55        70        80        74
        65        63        50        76
        72        72        68        65
        57        63        50        64
        72        70        63        64
        74        69        49        63
        80        62        75        84
        71        73        61        52
        77        69        77        76
        59        73        60        61
        62        49        71        48
        83        71        63        69
        68        57        71        71
        71        74        62        76
        65        53        69        65
        76        63        47        62
        65        64        63        53
        48        67        69        73
        78        68        58        84
        72        67        74        75
        60        60        76        64
        61        70        80        68
        55        57        68        60
        78        61        58        69
        83        67        70        70
        73        61        68        65
        59        47        70        64
        71        74        59        64
        69        71        66        70
        66       100        71        65
        72        61        65        63
        62        60        56        65
        60        61        67        72
        71        68        54        64
        73        63        72        75
        62        71        64        67
        65        55        66        49
        59        58        72        73
        76        78        63        76
        76        64        60        71
        63        90        66        70
        68        70        70        62
        66        77        71        61
        62        49        63        68
        63        60        68        54
        65        65        57        70
        77        74        77        66
        63        67        57        76
        69        71        67        70
        65        67        63        67
        87        75        63        66
        63        65        58        69
        71        74        60        60
        57        64        77        57
        61        57        54        72
        72        65        72        79
        76        54        46        72
        66        75        77        65
        77        61        63        69
        67        70        75        58
        70        70        65        65
        62        72        53        72
        62        65        62        71
        64        66        77        69
        72        55        70        62
        63        70        52        52
        78        62        59        76
        75        70        67        63
        66        80        72        66
        66        60        53        78
        50        67        61        52
        62        73        62        66
        75        63        75        60
        52        75        65        58
        76        62        74        60
        75        66        65        72
        59        75        61        78
        62        55        54        76
        83        59        47        68
        81        78        67        67
        55        57        73        63
        69        55        47        63
        54        70        65        65
        74        67        67        67
        69        67        62        80
        54        61        72        73
        63        76        69        61
        63        64        49        64
        71        61        74        55
        74        61        64        66
        57        71        71        72
        73        61        67        67
        73        69        68        77
        59        65        73        67
        69        61        58        86
        71        66        63        76
        61        68        69        59
        67        64        57        72
        72        78        70        70
        68        59        72        66
        68        56        77        72
        71        69        56        66
        77        68        66        63
        58        60        58        53
        59        76        61        61
        67        59        74        86
        67        76        67        66
        57        65        62        62
        71        59        60        64
        71        55        56        58
        64        64        61        67
        59        73        64        67
        66        62        61        78
        62        65        55        62
        76        67        53        58
        67        61        77        70
        64        64        64        65
        58        77        68        68
        61        58        74        59
        79        78        70        68
        74        62        54        74
        70        52        60        59
        58        77        65        62
        67        80        62        71
        72        65        71        69
        64        52        63        62
        74        68        70        67
        79        67        59        73
        50        69        69        78
        65        77        63        64
        71        62        55        59
        74        64        66        68
        59        70        66        67
        64        67        57        52
        75        60        50        81
        85        58        61        53
        65        79        64        59
        55        73        59        88
        64        89        66        65
        82        38        47        65
        75        68        61        71
        60        65        67        63
        68        79        64        56
        69        64        73        73
        72        65        53        61
        64        56        65        78
        82        66        68        66
        69        64        58        62
        62        76        88        64
        56        82        65        70
        75        69        60        66
        63        61        64        76
        84        63        61        61
        63        53        64        70
        76        53        64        62
        62        85        73        64
        72        74        77        87
        64        66        61        63
        67        61        65        57
        60        66        67        68
        66        63        61        65
        75        64        62        73
        68        73        64        58
        57        73        46        51
        84        63        73        73
        72        64        67        77
        78        58        79        62
        71        64        56        73
        55        65        57        59
        64        61        66        79
        77        71        88        70
        59        81        58        60
        69        79        61        83
        69        60        80        77
        66        58        65        67
        76        82        77        61
        71        71        58        58
        62        67        73        81
        60        51        55        59
        74        62        69        70
        69        82        72        65
        80        68        74        77
        55        62        51        67
        86        75        79        67
        63        78        66        65
        65        61        69        54
        67        73        58        74
        68        69        60        70
        59        75        57        68
        75        61        60        60
        57        57        66        61
        71        64        71        71
        61        65        54        64
        81        72        71        74
        64        69        81        69
        69        58        56        65
        64        66        56        62
        79        76        70        65
        81        73        71        64
        74        72        63        56
        70        52        59        69
        55        60        59        67
        70        67        65        66
        66        65        57        55
        65        60        73        71
        74        64        78        57
        76        62        65        68
        80        72        68        71
        55        62        59        76
        52        68        77        51
        73        71        57        69
        64        59        73        83
        78        68        66        66
        74        66        69        52
        66        57        66        71
        57        65        68        69
        66        63        66        46
        75        68        58        69
        63        65        65        52
        69        62        68        79
        71        60        62        69
        71        84        63        70
        72        69        55        56
        60        70        68        62
        67        73        67        77
        71        72        65        73
        64        65        56        53
        67        68        73        57
        70        74        57        77
        73        70        61        69
        68        59        70        74
        75        79        66        70
        60        66        64        60
        77        49        72        61
        58        76        73        69
        74        74        66        66
        66        69        58        75
        71        51        67        59
        72        60        65        69
        74        67        57        61
        67        73        68        63
        68        69        83        71
        56        65        63        61
        58        60        59        79
        72        62        65        62
        77        66        54        66
        69        72        67        63
        75        68        57        72
        78        62        67        72
        65        59        63        60
        65        76        61        59
        79        75        77        65
        73        72        77        74
        54        57        68        75
        57        74        73        49
        67        66        45        63
        68        69        61        72
        68        54        80        59
        75        57        69        68
        67        65        53        73
        67        67        68        57
        60        75        63        68
        71        78        81        76
        61        66        63        77
        61        68        74        67
        66        54        65        59
        63        83        64        68
        77        64        51        65
        56        66        66        71
        77        72        67        67
        65        67        72        56
        67        65        52        67
        64        79        71        62
        70        82        68        75
        71        54        59        72
        68        59        59        85
        66        57        61        68
        76        69        68        68
        67        68        67        67
        69        57        66        56
        77        76        50        61
        59        50        54        63
        68        78        61        60
        84        70        73        74
        65        65        74        58
        79        66        62        76
        57        71        64        67
        65        73        48        62
        77        64        64        69
        74        75        71        86
        79        71        70        65
        64        65        73        61
        78        49        64        68
        75        62        57        72
        77        62        76        76
        58        75        66        68
        85        70        54        64
        75        58        72        56
        75        64        70        62
        73        64        58        78
        74        68        78        68
        76        66        68        61
        80        63        70        68
        61        70        62        63
        66        68        60        80
        65        67        69        68
        79        65        81        69
        56        70        73        67
        56        70        58        59
        97        66        70        74
        74        75        69        66
        61        61        62        54
        67        54        73        75
        71        76        57        70
        80        69        71        59
        83        73        74        63
        72        64        68        74
        85        71        65        63
        55        67        75        70
        64        66        63        70
        64        72        71        59
        66        64        66        69
        73        86        66        64
        66        68        54        52
        55        58        70        63
        63        81        60        57
        54        66        72        72
        62        75        67        60
        61        77        68        65
        72        63        59        75
        73        60        56        71
        75        79        52        68
        69        58        79        60
        81        67        50        65
        66        77        77        78
        65        82        59        66
        59        57        74        69
        65        54        76        68
        73        68        75        64
        65        66        69        84
        67        59        67        66
        81        69        65        62
        58        68        50        62
        63        76        83        69
        79        67        51        60
        70        49        61        48
        69        62        67        67
        67        70        73        75
        72        77        70        67
        73        80        55        57
        81        67        54        57
        53        67        71        71
        60        58        65        60
        70        64        60        62
        66        72        66        58
        67        71        58        69
        78        64        52        77
        64        71        66        58
        50        57        69        60
        78        72        64        65
        43        74        71        58
        93        77        69        67
        55        68        51        66
        64        69        66        82
        68        63        70        63
        72        72        77        61
        75        67        55        76
        57        82        65        75
        70        57        68        59
        76        72        83        62
        75        72        60        86
        68        61        49        68
        60        60        61        67
        63        57        62        77
        76        78        92        72
        60        75        65        62
        81        62        55        61
        71        55        59        76
        62        63        60        56
        66        73        65        76
        72        71        57        55
        81        70        59        65
        65        61        74        67
        76        64        80        79
        69        73        77        63
        68        59        67        69
        69        86        66        70
        71        62        50        56
        69        79        72        67
        75        48        66        64
        62        63        68        59
        60        63        59        56
        75        76        77        58
        71        54        61        67
        69        63        67        59
        59        75        65        59
        63        62        65        62
        64        61        77        82
        62        83        66        78
        62        56        68        56
        72        63        67        66
        66        60        58        62
        65        55        61        69
        69        62        61        57
        56        62        58        79
        76        71        76        60
        58        64        67        67
        78        64        57        72
        69        74        66        66
        70        66        63        71
        53        64        65        61
        74        56        70        71
        67        65        73        65
        65        63        61        64
        65        73        58        55
        78        75        71        86
        59        76        60        61
        80        70        68        66
        63        61        64        72
        68        68        62        72
        60        64        69        60
        78        63        59        66
        63        65        76        62
        69        57        68        58
        71        72        59        73
        78        79        65        70
        65        62        76        71
        70        65        59        64
        59        62        65        63
        67        70        59        71
        57        74        76        62
        74        75        62        81
        62        59        66        69
        80        63        74        57
        49        64        73        73
        79        64        61        68
        72        77        53        59
        58        75        73        77
        72        64        69        62
        79        73        66        68
        63        68        68        73
        70        71        72        74
        67        65        56        55
        72        68        82        67
        80        68        60        64
        76        57        67        63
        65        77        67        59
        67        70        49        69
        64        84        63        65
        79        78        77        61
        63        63        63        61
        67        70        62        67
        69        76        71        62
        73        56        64        88
        59        71        68        65
        72        60        51        78
        66        58        69        71
        62        68        71        60
        72        62        55        60
        63        80        63        65
        69        72        61        76
        67        57        64        74
        74        52        67        69
        80        75        58        62
        64        75        80        63
        64        76        62        66
        78        67        71        68
        63        56        59        83
        68        74        61        62
        69        72        72        62
        69        69        58        68
        68        57        69        88
        66        60        67        66
        65        67        79        77
        62        70        72        79
        78        61        69        55
        67        72        68        85
        63        74        64        74
        77        66        67        64
        64        51        62        59
        84        79        66        77
        67        86        62        67
        86        66        72        59
        62        53        54        81
        69        55        79        77
        68        48        51        73
        75        66        66        71
        69        59        61        60
        64        65        66        69
        66        69        65        66
        64        63        56        66
        72        79        72        61
        57        67        79        75
        60        73        62        62
        92        57        74        67
        71        77        67        59
        67        62        69        71
        68        62        70        65
        74        64        71        58
        57        48        63        67
        74        67        66        70
        74        66        67        66
        70        64        70        82
        65        67        64        57
        65        74        66        75
        65        61        73        76
        66        74        70        72
        78        68        72        69
        66        60        53        55
        72        90        59        68
        71        56        61        62
        92        69        52        71
        67        62        75        86
        67        71        68        61
        62        66        59        71
        90        79        73        68
        63        65        55        74
        62        63        69        68
        76        75        73        66
        67        73        75        67
        64        59        58        65
        77        68        75        72
        79        77        61        63
        65        64        63        65
        70        75        68        67
        53        84        70        56
        80        60        74        59
        76        57        67        66
        61        63        79        60
        60        71        74        77
        73        64        50        72
        77        84        69        83
        75        72        74        70
        70        62        60        68
        77        67        54        62
        70        67        65        57
        55        64        63        58
        59        83        70        73
        68        71        68        67
        73        69        76        59
        62        64        52        71
        62        59        75        80
        74        72        67        68
        64        69        55        64
        72        73        72        59
        65        55        77        67
        85        59        59        66
        73        76        61        62
        72        62        62        72
        55        67        68        71
        73        68        58        66
        79        73        70        73
        71        64        67        73
        62        63        59        70
        67        73        70        67
        75        68        62        71
        75        60        83        66
        72        76        51        70
        57        69        60        70
        64        55        66        62
        66        74        64        76
        86        62        70        52
        62        77        73        77
        62        59        64        78
        69        62        59        71
        83        58        65        67
        70        57        67        82
        60        80        64        48
        73        59        62        60
        73        83        71        68
        69        68        49        82
        74        66        63        64
        60        69        61        75
        82        78        56        64
        64        70        66        74
        74        62        63        61
        58        65        69        61
        61        75        68        61
        76        67        63        83
        74        65        84        61
        70        71        78        81
        58        75        60        64
        63        62        78        62
        61        66        68        79
        73        54        69        72
        69        67        56        70
        63        65        75        65
        75        63        76        63
        75        69        70        67
        75        73        54        66
        60        73        61        63
        74        84        70        59
        80        59        58        63
        59        60        71        62
        69        58        64        80
        65        60        68        73
        65        66        65        76
        62        65        59        80
        67        70        70        64
        62        59        68        62
        72        50        55        70
        68        72        68        64
        66        77        72        74
        72        81        71        58
        76        64        70        74
        66        67        78        83
        64        79        62        66
        66        64        53        71
        78        60        63        75
        56        72        64        77
        74        74        63        60
        59        70        69        73
        68        70        66        63
        66        69        68        80
        75        60        69        68
        71        59        55        70
        60        71        61        80
        75        61        60        78
        62        72        75        67
        72        64        66        62
        76        68        70        78
        66        62        50        80
        79        64        67        71
        66        64        75        75
        62        61        71        60
        58        68        62        63
        64        57        67        85
        74        76        59        57
        71        62        70        54
        64        51        61        80
        50        66        64        67
        84        68        68        64
        74        73        69        68
        65        77        54        73
        67        73        61        76
        67        63        73        61
        70        68        66        55
        68        71        70        65
        77        69        70        66
        66        55        65        56
        78        61        55        73
        64        83        62        63
        76        94        78        76
        73        68        55        69
        75        63        55        69
        66        60        67        68
        62        74        65        70
        78        62        61        70
        71        71        61        75
        63        75        71        59
        68        69        63        74
        70        71        57        79
        71        62        63        61
        75        58        66        60
        71        74        74        64
        73        58        65        61
        65        74        69        60
        64        68        67        61
        68        61        62        67
        63        73        79        74
        70        53        76        63
        63        60        58        60
        72        84        60        66
        74        83        73        66
        71        45        65        72
        71        56        62        70
        61        63        64        68
        61        65        70        63
        81        73        50        58
        66        68        64        64
        70        60        62        65
        66        80        69        49
        72        69        78        74
        61        73        64        54
        80        67        76        69
        85        68        66        54
        65        70        67        91
        61        68        61        57
        95        61        70        67
        65        74        66        55
        61        93        62        73
        59        66        63        75
        81        59        66        66
        78        75        82        65
        71        69        70        63
        63        75        69        72
        72        62        52        68
        67        62        63        59
        78        75        63        77
        65        60        68        71
        61        74        61        48
        70        50        62        67
        74        66        61        73
        66        64        78        74
        57        78        68        72
        70        70        53        65
        69        56        69        76
        62        59        72        70
        68        57        63        80
        69        64        81        77
        57        79        67        56
        71        59        55        64
        60        85        71        75
        70        59        57        76
        86        72        79        77
        82        72        70        70
        65        57        70        68
        69        77        61        59
        72        63        75        70
        78        67        71        73
        63        54        59        68
        67        57        69        76
        71        86        63        70
        72        58        77        68
        72        51        67        59
        76        61        65        72
        65        81        54        53
        58        66        74        68
        71        53        62        57
        79        68        71        62
        73        72        64        60
        76        65        61        71
        83        69        51        64
        68        80        69        71
        68        71        75        67
        69        72        69        67
        79        72        64        53
        83        78        67        72
        77        63        57        76
        61        69        77        75
        61        66        65        62
        60        67        78        70
        74        75        70        75
        71        66        64        74
        68        56        72        76
        71        75        61        62
        60        57        68        64
        57        85        67        67
        60        53        63        58
        79        58        66        77
        63        64        71        59
        69        77        67        66
        82        61        59        79
        60        68        65        68
        62        70        65        64
        84        78        85        67
        70        58        76        74
        67        62        60        64
        66        79        53        78
        66        63        67        56
        69        75        63        59
        86        56        69        62
        79        71        68        77
        57        74        58        73
        72        58        60        69
        84        74        71        65
        77        72        74        59
        73        83        60        62
        64        82        61        64
        62        62        64        69
        84        57        58        68
        83        95        60        86
        63        54        75        61
        67        73        67        76
        70        70        62        68
        82        73        62        72
        66        59        62        68
        74        61        64        78
        83        66        63        65
        64        76        54        66
        71        60        64        62
        59        69        70        74
        82        72        66        59
        74        60        57        65
        67        50        69        65
        48        59        72        60
        66        61        62        65
        84        74        69        82
        73        76        65        59
        78        67        70        68
        65        53        46        59
        58        65        67        70
        79        71        79        66
        76        74        67        77
        76        66        42        71
        50        75        62        72
        57        76        78        69
        71        71        69        63
        81        61        54        63
        61        57        55        71
        71        63        69        73
        73        66        83        74
        73        64        61        79
        68        64        63        63
        71        68        59        63
        74        63        72        76
        49        62        68        70
        76        62        69        65
        74        73        63        65
        67        52        69        61
        79        70        70        67
        64        65        51        73
        76        64        60        67
        62        57        73        70
        87        76        67        68
        70        62        67        68
        69        67        70        70
        46        67        72        66
        60        60        66        68
        60        73        69        77
        77        67        65        64
        71        62        74        49
        57        70        68        75
        75        61        69        67
        72        52        59        71
        81        61        53        63
        70        68        63        63
        65        79        78        64
        75        58        69        68
        60        74        62        80
        69        49        64        58
        72        61        65        67
        78        82        68        69
        72        68        64        81
        58        66        62        63
        69        58        61        52
        73        65        58        84
        76        67        70        75
        76        89        57        72
        71        73        70        56
        70        60        69        89
        77        72        51        74
        65        73        66        64
        64        67        76        67
        78        74        56        74
        82        55        75        71
        68        59        67        73
        72        73        69        72
        63        66        58        76
        79        57        83        73
        65        74        62        62
        64        76        75        75
        74        72        75        62
        68        67        67        66
        67        64        71        73
        82        66        56        73
        61        72        65        67
        72        76        72        78
        65        66        62        57
        58        65        61        58
        59        65        64        81
        79        64        64        65
        78        67        80        75
        77        72        69        82
        72        84        60        76
        69        62        71        61
        66        53        63        62
        81        68        65        74
        59        57        76        78
        77        70        55        67
        62        53        67        71
        75        79        70        66
        70        70        73        70
        59        71        60        72
        69        58        66        63
        68        74        60        66
        81        75        60        73
        67        66        62        60
        67        78        66        80
        78        60        72        79
        70        72        61        60
        69        71        71        60
        58        62        75        67
        76        69        59        73
        71        60        63        92
        65        63        71        66
        67        69        62        84
        66        79        65        60
        77        56        62        75
        78        70        57        80
        58        72        63        80
        70        80        70        66
        79        73        55        71
        66        49        68        60
        68        76        70        67
        72        80        71        59
        65        66        47        67
        67        79        75        75
        67        66        58        68
        66        62        65        66
        71        62        66        73
        61        81        81        73
        85        68        61        61
        69        73        66        79
        64        67        58        67
        52        81        66        57
        83        65        74        66
        76        80        69        74
        78        62        75        63
        65        76        62        70
        78        74        53        58
        63        62        71        69
        76        67        56        60
        57        72        73        69
        68        67        56        60
        82        55        68        78
        69        75        60        66
        72        77        68        61
        70        82        67        68
        62        65        59        68
        61        61        75        76
        74        70        67        72
        64        71        72        70
        61        79        60        67
        79        64        70        73
        71        68        70        64
        64        73        55        68
        64        83        60        72
        82        65        68        69
        54        66        67        66
        67        63        71        65
        75        59        70        77
        71        76        61        74
        64        52        63        73
        67        84        84        64
        70        74        65        56
        55        63        52        78
        79        71        67        85
        57        67        56        60
        68        72        61        58
        71        61        66        75
        68        67        76        71
        69        76        76        63
        76        73        73        63
        76        73        62        83
        64        67        65        64
        75        70        65        77
        74        67        57        67
        73        74        61        62
        63        70        70        74
        66        57        62        56
        75        59        82        73
        85        61        63        59
        72        76        78        54
        73        79        68        73
        63        64        72        63
        60        69        75        71
        73        71        58        66
        75        64        69        75
        69        76        57        68
        64        73        64        70
        65        60        65        79
        73        66        69        58
        76        75        68        71
        77        66        53        63
        66        67        76        72
        62        65        63        79
        71        81        61        57
        67        59        62        68
        68        65        55        78
        94        82        66        66
        60        71        56        59
        73        67        70        59
        57        80        70        71
        87        76        68        76
        67        64        58        60
        68        79        78        68
        74        69        62        85
        61        73        67        65
        72        70        87        71
        67        63        65        75
        77        74        73        71
        70        56        77        72
        66        72        71        73
        53        78        73        62
        66        70        50        62
        67        85        63        66
        58        44        75        63
        76        60        55        78
        77        90        62        72
        80        74        59        58
        50        68        61        66
        72        80        57        68
        64        68        69        68
        84        68        55        81
        72        76        61        59
        83        70        61        72
        75        49        71        68
        74        68        54        66
        69        70        62        56
        47        85        63        66
        76        67        64        63
        68        68        69        73
        68        56        67        61
        66        60        68        67
        67        73        66        76
        61        67        65        77
        74        80        67        56
        76        74        94        78
        70        70        65        58
        71        62        72        86
        70        72        77        64
        66        63        63        81
        57        67        62        63
        78        58        59        66
        72        62        73        63
        70        66        62        66
        79        66        68        77
        87        61        52        59
        53        79        81        53
        68        75        71        72
        66        64        71        76
        79        67        66        72
        70        73        56        61
        79        75        71        67
        70        60        78        70
        66        65        57        67
        68        74        54        77
        70        67        62        59
        79        80        71        68
        65        65        61        59
        73        55        76        66
        75        79        80        66
        70        83        66        77
        85        73        76        53
        58        67        61        76
